order_id,order_date,year,month_num,month_name,customer_segment,customer_name,customer_commune,sales_channel,sales_rep,product_line,sku,cut_type,vendor_name,kilos_sold,planned_kilos,unit_price_clp_per_kg,gross_sales_clp,discount_pct,discount_value_clp,return_pct,returns_value_clp,net_sales_clp,raw_material_cost_clp,process_cost_clp,packaging_cost_clp,waste_pct,waste_cost_clp,logistics_cost_clp,admin_cost_clp,total_cost_clp,gross_margin_clp,operating_margin_clp,delivery_on_time_flag,fill_rate_pct,promo_flag,payment_term_days,route_day,temperature_incident_flag,stockout_flag,claim_flag
OC-10073,2025-01-22,2025,1,Enero,Retail,Minimarket CentroSur,Penalolen,Mayorista Retail,Felipe Morales,Congelados,Chuleta Vetada Congelada 1kg,Chuleta,Frigorifico Sur,449.1,462.5,5950.11,2672196,0.0,0,0.0054,14501,2657695,1914629,127009,92987,0.0093,17888,148184,21875,2322572,505182,335123,1,0.971,0,60,viernes,0,0,1
OC-10074,2025-01-04,2025,1,Enero,Retail,Distribuidora Alameda,Las Condes,Convenio,Daniela Araya,Cerdo Fresco,Pulpa Pierna 1kg,Pulpa,Proteina Austral,328.6,351.9,5554.22,1825118,0.0,0,0.0112,20524,1804594,1354398,100277,57278,0.0299,40478,175796,37202,1765430,252162,39164,1,0.9337,0,45,viernes,0,0,0
OC-10075,2025-01-25,2025,1,Enero,Retail,Mercado Capital,Estacion Central,Mayorista Retail,Nicolas Perez,Cerdo Fresco,Pulpa Pierna 1kg,Pulpa,Proteina Austral,493.4,546.1,5162.53,2547192,0.0,0,0.0292,74251,2472941,1908205,210292,88676,0.0124,23628,191459,34594,2456853,242141,16089,1,0.9035,0,30,martes,0,1,0
OC-10076,2025-01-05,2025,1,Enero,Retail,Minimarket CentroSur,Quilicura,Sala,Felipe Morales,Granel HORECA/Pyme,Pulpa Pierna Granel,Pulpa,Carnes del Valle,207.2,217.6,4645.93,962637,0.0,0,0.0117,11300,951336,754353,49535,17147,0.0211,15887,148201,39256,1024380,114414,-73043,1,0.9521,0,45,viernes,0,0,0
OC-10077,2025-01-20,2025,1,Enero,Retail,Mercado Capital,Pudahuel,Mayorista Retail,Nicolas Perez,Congelados,Baby Back Ribs 1kg,Costillar,AgroCarnes Chile,,858.8,6872.1,5523103,0.05,276155,0.0164,85882,5161065,3970409,361499,183549,0.0164,65240,220029,31721,4832446,580369,328619,1,0.9358,1,60,jueves,0,1,0
OC-10078,2025-01-12,2025,1,Enero,Retail,Retail Cordillera,La Florida,Mayorista Retail,Daniela Araya,Congelados,Chuleta Vetada Congelada 1kg,Chuleta,AgroCarnes Chile,191.6,213.8,5942.99,1138677,0.0,0,0.0179,20423,1118254,810574,87500,38920,0.0248,20066,170886,31186,1159132,161194,-40878,1,0.8962,0,7,viernes,0,0,0
OC-10079,2025-01-14,2025,1,Enero,Retail,Mercado Capital,San Bernardo,Sala,Camila Rojas,Cerdo Fresco,Chuleta Centro 1kg,Chuleta,AgroCarnes Chile,562.8,602.5,5264.62,2962928,0.0,0,0.0092,27273,2935656,2050379,271676,95902,0.0232,47576,112266,30707,2608506,470122,327149,1,0.9341,0,7,lunes,0,0,0
OC-10080,2025-01-02,2025,1,Enero,Pyme,Carniceria Don Mateo,San Bernardo,Venta Directa,Javiera Soto,Congelados,Chuleta Vetada Congelada 1kg,Chuleta,Proteina Austral,230.5,251.9,6063.38,1397608,0.0,0,0.0122,17029,1380579,1026629,100973,51150,0.0169,17319,36978,7079,1240128,184509,140452,1,0.915,0,30,jueves,0,0,0
OC-10081,2025-01-08,2025,1,Enero,Pyme,Carniceria Don Mateo,Puente Alto,Venta Directa,Javiera Soto,Cerdo Fresco,Chuleta Centro 1kg,Chuleta,Frigorifico Sur,40.3,41.6,5170.05,208353,0.0,0,0.0133,2765,205588,145001,20542,6830,0.0195,2828,28944,9422,213567,30387,-7979,1,0.9699,0,7,martes,0,0,0
OC-10082,2025-01-23,2025,1,Enero,Pyme,Fiambreria La 10,Santiago,Ruta Comercial,Felipe Morales,Marinados,Plateada a la Chilena 1kg,Plateada,Frigorifico Sur,160.2,165.9,6653.4,1065875,0.0,0,0.0117,12483,1053392,716679,69240,37530,0.0256,18363,28980,7127,877920,211579,175472,1,0.9654,0,15,miercoles,0,0,0
OC-10083,2025-01-09,2025,1,Enero,Retail,Supermercado Andino,Lo Prado,Convenio,Nicolas Perez,Marinados,Plateada a la Chilena 1kg,Plateada,AgroCarnes Chile,464.4,480.8,6478.98,3008839,0.0,0,0.0028,8441,3000399,2182315,164030,101985,0.0176,38312,230884,38177,2755703,513756,244696,1,0.9659,0,30,lunes,0,0,0
OC-10084,2025-01-29,2025,1,Enero,Retail,Supermercado Andino,Pudahuel,Convenio,Camila Rojas,Granel HORECA/Pyme,Pulpa Pierna Granel,Pulpa,Proteina Austral,258.2,288.8,4746.0,1225537,0.0,0,0.0293,35859,1189677,971764,54235,21554,0.009,8758,125464,37270,1219045,133366,-29368,1,0.8941,0,15,jueves,0,0,0
OC-10085,2025-01-07,2025,1,Enero,Retail,Retail Cordillera,Estacion Central,Mayorista Retail,Javiera Soto,Granel HORECA/Pyme,Costillar Granel,Costillar,AgroCarnes Chile,180.1,183.0,4793.88,863378,0.0,0,0.0144,12445,850933,707823,45715,15346,0.021,14854,174160,25321,983218,67196,-132285,1,0.9842,0,7,martes,0,0,0
OC-10086,2025-01-22,2025,1,Enero,Retail,Retail Cordillera,Maipu,Mayorista Retail,Javiera Soto,Cerdo Fresco,Chuleta Centro 1kg,Chuleta,Frigorifico Sur,621.9,660.1,4900.63,3047703,0.0,0,0.0513,156217,2891486,2146188,245825,107281,0.0254,54426,164653,20796,2739169,337766,152316,1,0.9422,0,30,viernes,0,0,0
OC-10087,2025-01-27,2025,1,Enero,Retail,Supermercado Andino,Pudahuel,Convenio,,Cerdo Fresco,Costillar Tradicional 900g,Costillar,Frigorifico Sur,559.4,588.0,5792.15,3240129,0.0,0,0.0172,55631,3184498,2134524,263716,108135,0.0008,1701,100592,34871,2643539,676422,540959,1,0.9514,0,15,miercoles,0,0,0
OC-10088,2025-01-21,2025,1,Enero,Pyme,Comercial Santa Rosa,Lo Prado,WhatsApp Comercial,Felipe Morales,Congelados,Chuleta Vetada Congelada 1kg,Chuleta,AgroCarnes Chile,56.9,63.0,6563.09,373440,0.0,0,0.019,7090,366350,246364,26321,12109,0.0047,1154,57152,14669,357769,80402,8581,1,0.9033,0,15,lunes,0,0,0
OC-10089,2025-01-22,2025,1,Enero,Retail,Retail Cordillera,Quilicura,Convenio,Daniela Araya,Congelados,Chuleta Vetada Congelada 1kg,Chuleta,Carnes del Valle,508.6,525.6,6175.46,3140841,0.0,0,0.0132,41441,3099400,2165801,197803,102518,0.0336,72818,108680,37156,2684777,560459,414623,1,0.9677,0,60,jueves,0,0,0
OC-10090,2025-01-18,2025,1,Enero,Pyme,Alimentos San Damian,Recoleta,Ruta Comercial,Daniela Araya,Granel HORECA/Pyme,Costillar Granel,Costillar,Proteina Austral,202.0,225.4,5097.53,1029702,0.0,0,0.0126,12958,1016744,773262,41605,17704,0.0154,11899,15487,6569,866527,172274,150217,1,0.8963,0,7,jueves,0,0,0
OC-10091,2025-02-15,2025,2,Febrero,Retail,Cadena Vecina,Quilicura,Sala,Felipe Morales,Granel HORECA/Pyme,Pulpa Pierna Granel,Pulpa,AgroCarnes Chile,680.5,752.6,4731.64,3219881,0.0,0,0.0129,41513,3178368,2330449,184414,55946,0.0125,29182,184841,18950,2803781,578378,374587,1,0.9042,0,30,miercoles,0,0,0
OC-10092,2025-02-22,2025,2,Febrero,Pyme,Distribuciones Nueva Aurora,Recoleta,Venta Directa,Camila Rojas,Congelados,Baby Back Ribs 1kg,Costillar,Frigorifico Sur,204.0,204.3,6999.35,1427867,0.0,0,0.0145,20661,1407206,1006416,88802,50206,0.0052,5255,39541,12082,1202303,256527,204904,1,0.9985,0,7,miercoles,0,0,0
OC-10093,2025-02-23,2025,2,Febrero,Pyme,Distribuciones Nueva Aurora,Penalolen,Ruta Comercial,Nicolas Perez,Marinados,Plateada a la Chilena 1kg,Plateada,Carnes del Valle,204.6,222.7,7105.28,1453740,0.05,72687,0.0315,43505,1337549,907948,65194,46774,0.0267,24228,60898,7649,1112692,293404,224856,1,0.9186,1,7,viernes,0,1,0
OC-10094,2025-02-16,2025,2,Febrero,Pyme,Carniceria Don Mateo,Maipu,Venta Directa,,Marinados,Plateada a la Chilena 1kg,Plateada,AgroCarnes Chile,115.9,124.5,6911.34,801025,0.0,0,0.0254,20329,780696,508621,56754,26589,0.0274,13935,36168,15164,657232,174796,123464,0,0.9309,0,30,martes,0,0,0
OC-10095,2025-02-17,2025,2,Febrero,Retail,Minimarket CentroSur,Recoleta,Convenio,Nicolas Perez,Cerdo Fresco,Chuleta Centro 1kg,Chuleta,Frigorifico Sur,431.9,453.9,5070.46,2189932,0.0,0,0.0106,23313,2166620,1570897,113117,69594,0.0266,41767,88248,40641,1924265,371244,242354,1,0.9516,0,7,martes,1,0,1
OC-10096,2025-02-13,2025,2,Febrero,Pyme,Pyme Sabores del Barrio,Penalolen,WhatsApp Comercial,Felipe Morales,Cerdo Fresco,Chuleta Centro 1kg,Chuleta,Carnes del Valle,144.4,153.6,5429.14,783968,0.1,78397,0.0256,18072,687499,497437,66275,24364,0.0331,16442,47725,11205,663448,82981,24051,1,0.9398,1,15,miercoles,0,1,0
OC-10097,2025-02-14,2025,2,Febrero,Retail,Mercado Capital,La Cisterna,Convenio,Javiera Soto,Marinados,Costillar a la Chilena 1kg,Costillar,AgroCarnes Chile,623.0,637.8,6124.17,3815359,0.0,0,0.011,42119,3773239,2869859,250883,139439,0.0196,56135,192924,24479,3533719,456923,239520,1,0.9769,0,7,martes,0,0,0
OC-10098,2025-02-09,2025,2,Febrero,Retail,Supermercado Andino,Las Condes,Mayorista Retail,Daniela Araya,Congelados,Chuleta Vetada Congelada 1kg,Chuleta,Frigorifico Sur,260.5,262.9,6320.9,1646594,0.0,0,0.0205,33822,1612772,1160309,77212,54959,0.0199,23106,132070,27638,1475294,297186,137478,1,0.991,0,15,lunes,0,0,0
OC-10099,2025-02-12,2025,2,Febrero,Pyme,Comercial Santa Rosa,Pudahuel,Venta Directa,Nicolas Perez,Congelados,Chuleta Vetada Congelada 1kg,Chuleta,Proteina Austral,184.6,186.0,6622.23,1222463,0.0,0,0.0334,40828,1181635,832357,83317,38689,0.0234,19474,42412,5822,1022072,207797,159563,1,0.9925,0,30,jueves,0,1,0
OC-10100,2025-02-17,2025,2,Febrero,Pyme,Fiambreria La 10,La Cisterna,WhatsApp Comercial,Felipe Morales,Cerdo Fresco,Costillar Tradicional 900g,Costillar,Carnes del Valle,198.6,218.1,5853.31,1162467,0.0,0,0.0186,21622,1140846,774742,78205,35775,0.0385,29848,52841,7861,979272,222277,161574,1,0.9107,0,7,viernes,0,0,1
OC-10101,2025-02-20,2025,2,Febrero,Pyme,Carniceria Don Mateo,La Florida,Venta Directa,Felipe Morales,Congelados,Chuleta Vetada Congelada 1kg,Chuleta,Proteina Austral,180.8,184.4,6564.25,1186816,0.0,0,0.0194,23064,1163751,764591,53717,38345,0.006,4569,52302,15556,929080,302530,234671,1,0.9803,0,0,martes,0,0,0
OC-10102,2025-02-27,2025,2,Febrero,Pyme,Alimentos San Damian,San Bernardo,Venta Directa,Camila Rojas,Granel HORECA/Pyme,Costillar Granel,Costillar,Carnes del Valle,231.9,239.0,5138.26,1191563,0.0,0,0.015,17838,1173725,850504,70184,20676,0.0305,25940,34275,14608,1016187,206422,157538,1,0.9704,0,0,viernes,0,0,0
OC-10103,2025-02-20,2025,2,Febrero,Pyme,Comercial Santa Rosa,Huechuraba,Ruta Comercial,Camila Rojas,Congelados,Baby Back Ribs 1kg,Costillar,Carnes del Valle,182.4,197.7,7196.82,1312699,0.0,0,0.024,31491,1281209,899376,82318,44690,0.0148,13345,50553,10032,1100314,241480,180895,1,0.9226,0,0,martes,0,0,0
OC-10104,2025-02-20,2025,2,Febrero,Retail,Minimarket CentroSur,Penalolen,Sala,Felipe Morales,Congelados,Chuleta Vetada Congelada 1kg,Chuleta,Proteina Austral,387.2,394.5,5816.34,2252087,0.1,225209,0.0138,27938,1998940,1657894,123995,78087,0.0145,24090,188248,21627,2093942,114874,-95002,1,0.9815,1,7,lunes,0,0,0
OC-10105,2025-02-17,2025,2,Febrero,Retail,Cadena Vecina,Santiago,Convenio,Felipe Morales,Congelados,Chuleta Vetada Congelada 1kg,Chuleta,Frigorifico Sur,191.7,205.2,6363.41,1219867,0.0,0,0.0071,8679,1211188,825376,88219,41501,0.004,3321,166739,40792,1165948,252771,45239,1,0.9342,0,15,miercoles,0,0,0
OC-10106,2025-02-12,2025,2,Febrero,Retail,Minimarket CentroSur,Lo Prado,Sala,Daniela Araya,Congelados,Baby Back Ribs 1kg,Costillar,AgroCarnes Chile,472.2,526.4,7092.0,3348919,0.0,0,0.0175,58576,3290343,2362941,225450,109050,0.0153,36185,222455,21706,2977788,556717,312556,1,0.8971,0,30,viernes,0,0,0
OC-10107,2025-02-16,2025,2,Febrero,Retail,Minimarket CentroSur,Maipu,Sala,Javiera Soto,Congelados,Chuleta Vetada Congelada 1kg,Chuleta,Proteina Austral,170.8,176.3,6310.15,1077773,0.0,0,0.0128,13832,1063941,719611,48882,35272,0.0146,10494,160758,28066,1003083,249682,60858,1,0.9687,0,30,jueves,0,0,0
OC-10108,2025-02-16,2025,2,Febrero,Retail,Cadena Vecina,San Bernardo,Sala,Javiera Soto,Cerdo Fresco,Pulpa Pierna 1kg,Pulpa,Proteina Austral,270.3,284.9,5665.58,1531407,0.0,0,0.0206,31479,1499928,1040608,118808,46085,0.0188,19585,183055,30337,1438479,274841,61449,1,0.9488,0,7,jueves,0,0,0
OC-10109,2025-02-03,2025,2,Febrero,Retail,Retail Cordillera,Lo Prado,Convenio,Javiera Soto,Granel HORECA/Pyme,Pulpa Pierna Granel,Pulpa,AgroCarnes Chile,353.4,364.9,4562.44,1612365,0.0,0,0.0061,9802,1602563,1208008,78437,27651,0.008,9659,100662,36516,1460933,278808,141630,1,0.9685,0,7,martes,0,0,0
OC-10110,2025-02-09,2025,2,Febrero,Pyme,Carniceria Don Mateo,Pudahuel,Venta Directa,Daniela Araya,Cerdo Fresco,Costillar Tradicional 900g,Costillar,Carnes del Valle,55.7,58.7,5842.39,325421,0.1,32542,0.0166,4853,288026,233930,19192,10275,0.023,5384,22550,12903,304234,19246,-16208,1,0.9493,1,15,miercoles,0,0,0
OC-10111,2025-02-25,2025,2,Febrero,Pyme,Fiambreria La 10,Santiago,WhatsApp Comercial,Javiera Soto,Granel HORECA/Pyme,Pulpa Pierna Granel,Pulpa,Proteina Austral,31.7,34.6,4852.42,153822,0.0,0,0.0154,2368,151454,115994,7753,2499,0.0146,1688,22636,4055,154624,23520,-3171,1,0.916,0,0,martes,0,0,0
OC-10112,2025-02-05,2025,2,Febrero,Pyme,Carniceria Don Mateo,Recoleta,Venta Directa,Javiera Soto,Marinados,Plateada a la Chilena 1kg,Plateada,Carnes del Valle,156.1,164.9,6477.55,1011146,0.0,0,0.0179,18100,993046,683465,74822,37026,0.0309,21139,35749,8326,860527,176594,132519,1,0.9466,0,7,jueves,0,0,0
OC-10113,2025-02-24,2025,2,Febrero,Retail,Retail Cordillera,La Florida,Mayorista Retail,Javiera Soto,Cerdo Fresco,Chuleta Centro 1kg,Chuleta,Carnes del Valle,452.3,489.7,5169.84,2338318,0.02,46766,0.0535,122660,2168891,1654098,164144,74521,0.0228,37634,112181,39619,2082197,238495,86695,1,0.9237,1,30,lunes,0,0,0
OC-10114,2025-02-23,2025,2,Febrero,Pyme,Abastos Franklin,Puente Alto,Ruta Comercial,Daniela Araya,Cerdo Fresco,Chuleta Centro 1kg,Chuleta,Proteina Austral,,165.4,5071.4,795703,0.0,0,0.0144,11484,784220,566022,76189,26989,0.0128,7272,45873,10345,732690,107747,51529,1,0.9488,0,7,lunes,0,0,0
OC-10115,2025-02-14,2025,2,Febrero,Pyme,Fiambreria La 10,Recoleta,Ruta Comercial,Camila Rojas,Congelados,Baby Back Ribs 1kg,Costillar,Frigorifico Sur,53.2,57.1,6906.13,367406,0.0,0,0.0183,6721,360685,266260,22932,12541,0.0114,3027,50419,5422,360600,55926,85,1,0.9322,0,0,jueves,0,1,0
OC-10116,2025-02-03,2025,2,Febrero,Retail,Supermercado Andino,Pudahuel,Convenio,Nicolas Perez,Marinados,Plateada a la Chilena 1kg,Plateada,Carnes del Valle,674.3,745.7,6571.24,4430985,0.0,0,0.0089,39373,4391612,2982443,193817,154241,0.0185,55043,184408,22454,3592405,1006068,799207,1,0.9042,0,60,jueves,0,0,0
OC-10117,2025-02-25,2025,2,Febrero,Retail,Mercado Capital,Puente Alto,Convenio,Camila Rojas,Congelados,Chuleta Vetada Congelada 1kg,Chuleta,Carnes del Valle,603.7,663.3,6059.23,3657956,0.0,0,0.0124,45306,3612650,2430317,311475,122439,0.0193,46874,246072,18494,3175670,701546,436980,0,0.9102,0,60,martes,0,0,0
OC-10118,2025-02-02,2025,2,Febrero,Retail,Retail Cordillera,Quilicura,Convenio,Javiera Soto,Marinados,Plateada a la Chilena 1kg,Plateada,Carnes del Valle,457.3,459.6,6136.89,2806402,0.0,0,0.0016,4394,2802008,2079755,190510,96860,0.0329,68416,196843,26041,2658426,366466,143582,1,0.9951,0,45,jueves,0,0,0
OC-10119,2025-02-25,2025,2,Febrero,Pyme,Pyme Sabores del Barrio,Huechuraba,WhatsApp Comercial,Javiera Soto,Cerdo Fresco,Pulpa Pierna 1kg,Pulpa,Frigorifico Sur,140.9,150.9,5767.57,812651,0.0,0,0.0233,18914,793737,576397,39916,25885,0.0345,19871,21387,11219,694675,131668,99062,1,0.9335,0,7,jueves,0,0,0
OC-10120,2025-02-15,2025,2,Febrero,Pyme,Fiambreria La 10,Quilicura,WhatsApp Comercial,Camila Rojas,Marinados,Plateada a la Chilena 1kg,Plateada,Proteina Austral,105.8,114.6,6525.21,690367,0.0,0,0.0175,12067,678301,465810,52431,23882,0.0343,15984,37136,12432,607675,120193,70625,1,0.9229,0,15,lunes,1,0,0
OC-10121,2025-02-23,2025,2,Febrero,Pyme,Alimentos San Damian,Cerrillos,Venta Directa,Nicolas Perez,Granel HORECA/Pyme,Costillar Granel,Costillar,Proteina Austral,80.7,81.0,5079.74,409935,0.0,0,0.0144,5887,404048,301314,24506,6963,0.0179,5379,30096,6114,374372,65886,29676,1,0.9965,0,30,viernes,0,0,0
OC-10122,2025-02-19,2025,2,Febrero,Retail,Minimarket CentroSur,Puente Alto,Sala,Javiera Soto,Cerdo Fresco,Pulpa Pierna 1kg,Pulpa,Frigorifico Sur,737.7,815.6,5291.4,3903469,0.0,0,0.0114,44521,3858947,3015426,252698,133700,0.0264,79694,221291,29405,3732213,377430,126734,1,0.9045,0,30,martes,0,0,0
OC-10123,2025-02-23,2025,2,Febrero,Retail,Retail Cordillera,La Cisterna,Sala,Felipe Morales,Cerdo Fresco,Costillar Tradicional 900g,Costillar,Carnes del Valle,268.6,275.2,5615.33,1508277,0.0,0,0.0163,24579,1483697,1141877,134465,52375,0.025,28495,157000,22799,1537012,126485,-53314,1,0.976,0,15,jueves,0,1,0
OC-10124,2025-02-15,2025,2,Febrero,Retail,Retail Cordillera,Quilicura,Sala,Felipe Morales,Granel HORECA/Pyme,Pulpa Pierna Granel,Pulpa,Carnes del Valle,212.8,214.2,4741.14,1008915,0.0,0,0.0104,10464,998451,748439,49505,17693,0.0203,15168,119040,35368,985213,167646,13238,1,0.9935,0,60,viernes,0,0,0
OC-10125,2025-02-03,2025,2,Febrero,Retail,Retail Cordillera,La Florida,Convenio,Javiera Soto,Cerdo Fresco,Costillar Tradicional 900g,Costillar,AgroCarnes Chile,424.9,461.2,5646.65,2399262,0.0,0,0.0167,40143,2359119,1794951,172946,80111,0.0163,29323,136908,38350,2252590,281787,106529,1,0.9213,0,7,martes,0,1,0
OC-10126,2025-02-14,2025,2,Febrero,Retail,Mercado Capital,Lo Prado,Convenio,Daniela Araya,Granel HORECA/Pyme,Pulpa Pierna Granel,Pulpa,Proteina Austral,459.5,469.3,4914.88,2258386,0.03,67752,0.057,124845,2065789,1667865,141214,35871,0.0289,48280,124421,31595,2049246,172559,16543,1,0.9791,1,45,viernes,0,1,0
OC-10127,2025-02-11,2025,2,Febrero,Retail,Cadena Vecina,Quilicura,Sala,Daniela Araya,Marinados,Plateada a la Chilena 1kg,Plateada,Carnes del Valle,519.7,541.8,6497.82,3376919,0.0,0,0.0131,44223,3332695,2454641,173927,118460,0.0098,24161,103407,35604,2910200,561506,422495,0,0.9593,0,15,viernes,0,0,0
OC-10128,2025-02-21,2025,2,Febrero,Pyme,Pyme Sabores del Barrio,Puente Alto,WhatsApp Comercial,Felipe Morales,Cerdo Fresco,Chuleta Centro 1kg,Chuleta,Carnes del Valle,96.6,105.8,5237.2,505914,0.0,0,0.0274,13881,492033,330411,29527,16088,0.015,4965,35308,8023,424322,111042,67712,0,0.9127,0,30,jueves,0,1,0
OC-10129,2025-02-27,2025,2,Febrero,Retail,Distribuidora Alameda,San Bernardo,Sala,Nicolas Perez,Marinados,Plateada a la Chilena 1kg,Plateada,Proteina Austral,811.3,832.3,6647.32,5392972,0.0,0,0.0011,5709,5387263,3424841,298239,182478,0.0221,75761,205936,27218,4214473,1405944,1172790,1,0.9747,0,45,viernes,1,0,0
OC-10130,2025-02-24,2025,2,Febrero,Retail,Supermercado Andino,San Bernardo,Convenio,Javiera Soto,Marinados,Costillar a la Chilena 1kg,Costillar,Proteina Austral,448.2,459.0,6080.62,2725334,0.0,0,0.0247,67364,2657969,2013221,203413,92954,0.0136,27407,128321,19321,2484638,320974,173332,1,0.9765,0,15,miercoles,0,0,0
OC-10131,2025-02-05,2025,2,Febrero,Pyme,Distribuciones Nueva Aurora,Cerrillos,Venta Directa,Daniela Araya,Cerdo Fresco,Chuleta Centro 1kg,Chuleta,AgroCarnes Chile,172.0,191.0,5284.06,908859,0.0,0,0.0102,9283,899577,612233,59582,28181,0.0136,8319,16653,8972,733940,191262,165636,1,0.9003,0,30,miercoles,0,0,0
OC-10132,2025-02-15,2025,2,Febrero,Retail,Retail Cordillera,Estacion Central,Convenio,Daniela Araya,Congelados,Baby Back Ribs 1kg,Costillar,Carnes del Valle,176.6,181.7,6905.18,1219454,0.0,0,0.0116,14199,1205256,810911,71452,39364,0.0068,5554,169917,24677,1121875,277975,83381,1,0.9722,0,60,jueves,0,0,0
OC-10133,2025-02-18,2025,2,Febrero,Pyme,Abastos Franklin,Cerrillos,Venta Directa,Daniela Araya,Congelados,Baby Back Ribs 1kg,Costillar,AgroCarnes Chile,109.8,118.5,7190.58,789526,0.0,0,0.0269,21243,768283,511059,32514,26053,0.0096,4916,39520,12605,626666,193741,141616,1,0.9265,0,15,miercoles,0,0,0
OC-10134,2025-02-12,2025,2,Febrero,Retail,Minimarket CentroSur,Recoleta,Mayorista Retail,Felipe Morales,Cerdo Fresco,Chuleta Centro 1kg,Chuleta,Proteina Austral,656.1,686.4,5129.42,3365410,0.07,235579,0.0053,16601,3113229,2342978,235676,112141,0.0196,45995,256871,20581,3014241,376440,98988,1,0.9559,1,7,lunes,0,0,0
OC-10135,2025-02-18,2025,2,Febrero,Pyme,Pyme Sabores del Barrio,La Florida,Ruta Comercial,Felipe Morales,Congelados,Chuleta Vetada Congelada 1kg,Chuleta,Proteina Austral,95.2,96.1,6340.48,603614,0.0,0,0.0339,20451,583163,384534,25689,19952,0.0128,4920,12342,10058,457495,148068,125668,0,0.9905,0,0,viernes,0,0,0
OC-10136,2025-02-06,2025,2,Febrero,Pyme,Pyme Sabores del Barrio,Recoleta,WhatsApp Comercial,Javiera Soto,Marinados,Plateada a la Chilena 1kg,Plateada,Proteina Austral,,238.5,6926.37,1626311,0.0,0,0.0248,40328,1585983,1064335,78558,50183,0.0451,48008,41559,4903,1287546,344900,298437,1,0.9843,0,7,jueves,0,0,0
OC-10137,2025-02-08,2025,2,Febrero,Pyme,Fiambreria La 10,Huechuraba,WhatsApp Comercial,Camila Rojas,Congelados,Chuleta Vetada Congelada 1kg,Chuleta,AgroCarnes Chile,151.3,156.1,6453.38,976397,0.0,0,0.0205,20049,956348,644820,76640,33384,0.0235,15123,52047,4737,826752,186381,129597,1,0.9694,0,0,lunes,0,0,0
OC-10138,2025-02-24,2025,2,Febrero,Retail,Retail Cordillera,Penalolen,Convenio,Daniela Araya,Marinados,Costillar a la Chilena 1kg,Costillar,Carnes del Valle,650.5,723.8,6439.66,4189000,0.02,83780,0.0122,50241,4054979,2815169,206240,139389,0.0256,72117,258450,24303,3515668,822064,539311,1,0.8988,1,15,jueves,0,0,0
OC-10139,2025-02-09,2025,2,Febrero,Pyme,Abastos Franklin,Estacion Central,WhatsApp Comercial,Camila Rojas,Cerdo Fresco,Costillar Tradicional 900g,Costillar,Frigorifico Sur,99.5,108.0,5617.21,558912,0.0,0,0.0138,7730,551182,400511,29592,19001,0.0319,12775,55958,7279,525115,89303,26067,1,0.9209,0,30,martes,0,1,1
OC-10140,2025-02-08,2025,2,Febrero,Pyme,Abastos Franklin,Pudahuel,WhatsApp Comercial,Daniela Araya,Granel HORECA/Pyme,Costillar Granel,Costillar,Carnes del Valle,247.7,267.0,5168.48,1280233,0.0,0,0.0238,30455,1249778,880182,65603,22219,0.0128,11283,42147,15159,1036594,270490,213184,1,0.9279,0,0,miercoles,0,0,0
OC-10141,2025-02-18,2025,2,Febrero,Retail,Minimarket CentroSur,Recoleta,Convenio,Camila Rojas,Granel HORECA/Pyme,Pulpa Pierna Granel,Pulpa,AgroCarnes Chile,766.9,834.6,4501.05,3451854,0.0,0,0.0219,75603,3376250,2871358,239141,61621,0.0248,71149,160092,25408,3428769,132982,-52519,1,0.9189,0,15,lunes,0,1,0
OC-10142,2025-02-26,2025,2,Febrero,Retail,Cadena Vecina,Las Condes,Convenio,Felipe Morales,Cerdo Fresco,Costillar Tradicional 900g,Costillar,Carnes del Valle,409.6,427.8,5768.48,2362770,0.0,0,0.0283,66869,2295901,1562054,124967,71804,0.013,20314,138075,21438,1938652,516760,357248,1,0.9575,0,60,jueves,0,1,0
OC-10143,2025-02-05,2025,2,Febrero,Retail,Cadena Vecina,San Bernardo,Convenio,Felipe Morales,Marinados,Costillar a la Chilena 1kg,Costillar,Carnes del Valle,476.9,497.6,6606.04,3150420,0.0,0,0.009,28287,3122133,2039911,124561,101590,0.0327,66694,175426,18960,2527142,789377,594991,1,0.9584,0,15,jueves,0,0,0
OC-10144,2025-02-17,2025,2,Febrero,Pyme,Abastos Franklin,La Florida,Venta Directa,Nicolas Perez,Granel HORECA/Pyme,Pulpa Pierna Granel,Pulpa,Carnes del Valle,226.4,250.6,5024.38,1137519,0.0,0,0.0119,13517,1124001,828481,70588,17841,0.0233,19293,29388,6366,971958,187798,152043,1,0.9035,0,7,miercoles,0,0,0
OC-10145,2025-02-26,2025,2,Febrero,Retail,Distribuidora Alameda,Recoleta,Sala,Daniela Araya,Cerdo Fresco,Pulpa Pierna 1kg,Pulpa,Carnes del Valle,854.8,877.6,5438.08,4648468,0.0,0,0.0083,38472,4609995,3316052,225471,152537,0.0256,84960,207293,22920,4009232,830976,600763,1,0.974,0,60,lunes,0,0,0
OC-10146,2025-02-01,2025,2,Febrero,Pyme,Pyme Sabores del Barrio,Las Condes,Venta Directa,Javiera Soto,Cerdo Fresco,Costillar Tradicional 900g,Costillar,Frigorifico Sur,98.6,102.5,6161.99,607572,0.0,0,0.0129,7855,599718,391203,37539,18533,0.0277,10851,46375,4109,508610,141591,91107,1,0.9616,0,7,lunes,0,0,0
